timestamp,latitude,longitude,accuracy
1776899008.0780663,37.87544976250179,-122.25921828399248,17.891039800844684
1776899009.066632,37.87544917472722,-122.25921533631389,24.089402247312528
1776899010.0572014,37.8756137562245,-122.25902238832744,24.950253457245744
1776899011.0557556,37.87553967530564,-122.25910620223662,23.661679658299192
1776899012.067232,37.875506680545904,-122.25914216619314,24.729105964407196
1776899013.054684,37.87549067311571,-122.25915860851585,24.565020134324236
1776899014.053671,37.87547940014714,-122.25916916754727,27.37392217837633
1776899015.0585542,37.875471514544685,-122.25917573996108,29.261216033831182
1776899016.044925,37.87549710472935,-122.25916013942582,14.742326864668737
1776899017.0600178,37.87550221276459,-122.25914698496594,11.157927309407043
1776899018.0614882,37.87552092316839,-122.25910889040365,12.34078523842718
1776899019.0497448,37.875564331668926,-122.25906391938051,11.389466395956923
1776899020.0452003,37.87551557797904,-122.2591171746855,14.02234324909538
1776899021.0543375,37.87550785672549,-122.25911763497588,17.278445692460693
1776899022.0466843,37.875488875494895,-122.25912384501936,13.535367992755113
1776899023.0628881,37.87546508598892,-122.25913520053673,13.240453257839919
1776899024.0752964,37.87546363499174,-122.25913293887875,13.349472266080795
1776899025.0445776,37.87546283971177,-122.25912984431757,14.139948353539207
1776899026.054239,37.87551377569653,-122.2590527895733,18.04880240493375
1776899027.0864632,37.87554370312331,-122.25901450512333,24.67190824148746
1776899028.0624166,37.87551685421877,-122.25900574398989,28.037668910039166
1776899029.0502086,37.875523851262066,-122.25898264259044,32.60739851912451
1776899030.0534792,37.875471878000326,-122.25896759064655,35.38402687514181
1776899031.0492134,37.875479810301684,-122.25893878772828,35.33293217172522
1776899032.0691953,37.87550468418129,-122.25894993031778,32.3064420913229
1776899033.0487015,37.875519368650096,-122.25893936019426,31.97683527321175
1776899034.0574834,37.87552389005881,-122.2589638831666,31.27123792041239
1776899035.0544496,37.875497695268066,-122.2589943288409,25.833507634744112
1776899036.061196,37.87547867082243,-122.25903602281558,27.363548484293997
1776899037.0598867,37.875468023394674,-122.25906057381006,26.339685326536554
1776899038.0677474,37.87546812575957,-122.25905263523009,19.957794491080058
1776899039.070357,37.875469285331285,-122.25905254770059,19.845183837250364
1776899040.056634,37.87546506817003,-122.25904625685602,16.84018173126142
1776899041.0578601,37.875454593357205,-122.25903975635414,27.020593349187152
1776899042.088776,37.87545528373776,-122.25903712105114,29.345931187672033
1776899043.052151,37.87545377269375,-122.25903644819962,31.890015856315316
1776899044.053392,37.87545265720195,-122.25903626656978,35.10970546056455
1776899045.051346,37.87545182992907,-122.25903571953233,38.96987243854641
1776899046.0540926,37.87545066400131,-122.25903472883292,43.35157290674067
1776899047.0646963,37.87544981905705,-122.25903416979705,48.291567395609704
1776899048.0545955,37.875450449708715,-122.25903245948844,53.126772940269284
1776899049.0542078,37.875746685869935,-122.25875553194076,43.19604264268005
1776899050.0576003,37.87548541150579,-122.2591438860478,25.408004555289377
1776899051.0535395,37.87548276286372,-122.25912558482445,25.579887126216814
1776899052.0505738,37.875566652825896,-122.25900319048202,22.861354255436183
1776899053.0588534,37.87559567006364,-122.2590082525281,23.4141878658112
1776899054.048895,37.87567966180935,-122.25895527665871,21.680665294536144
1776899055.0467308,37.87576279907441,-122.2589274769337,19.72102779582333
1776899056.046699,37.87579469656015,-122.25892236004624,19.626447770005445
1776899057.0625026,37.87583776840415,-122.25891139824985,18.73624671540068
1776899058.0568702,37.87589853275892,-122.25890325485453,18.28655840971827
1776899059.0501266,37.87594962831691,-122.2588948272404,18.096827815552256
1776899060.04971,37.87596457009641,-122.2588893689614,17.325188704825333
1776899061.0538726,37.875959424463694,-122.25890141423571,17.261317818319085
1776899062.0582855,37.87590201876868,-122.25890966509299,16.550114420632763
1776899063.0485206,37.875909654655196,-122.25894215238533,16.05414558897761
1776899064.0555406,37.87590016950627,-122.25897583732967,15.930188450158507
1776899065.0550587,37.875874265423704,-122.25900959717464,15.652234513871162
1776899066.055787,37.875829339214775,-122.25907283205153,13.90064886898535
1776899067.071528,37.875798024280996,-122.2591126116523,12.663364507227689
1776899068.0568082,37.8757798785339,-122.25912053521063,12.491942118505913
1776899069.059586,37.875778732142365,-122.25912067379609,12.482397015066041
1776899070.057619,37.87574655816179,-122.25915117051568,11.509122814869464
1776899071.0564575,37.87572396321251,-122.25917190818132,10.7917061675962
1776899072.057146,37.875715331514186,-122.25917738699857,11.052630804219788
1776899073.0621676,37.87569146660802,-122.25919477933263,10.877209022930296
1776899074.0580022,37.875675350661446,-122.259202846563,21.63045379431928
1776899075.0625215,37.875649227789836,-122.25922354968515,24.553160423711752
1776899076.04678,37.875628281318434,-122.25924123375708,29.601743401698062
1776899077.0455546,37.8756154087611,-122.25925145899615,32.367807413792015
1776899078.046891,37.8756028223558,-122.25927143433415,36.52443154102673
1776899079.057729,37.87560065283702,-122.25929031933511,39.43124210382873
1776899080.0561707,37.875600093834095,-122.25929563446574,41.606505781205755
1776899081.0595064,37.87558977834062,-122.25930542228507,45.94569981973568
1776899082.066921,37.87555028069801,-122.25934033655639,36.85934837882541
1776899083.0495937,37.87553339262131,-122.25935467847846,33.964900327496984
1776899084.062592,37.87552390679584,-122.25936354371089,33.41329983938247
1776899085.0419664,37.87552016432325,-122.25936179844912,34.497165477921705
1776899086.0558226,37.87564746609886,-122.25896205313536,31.50999331036564
1776899087.0705936,37.875786207815565,-122.25868518403935,20.792341003853608
1776899088.06004,37.87577611797648,-122.25868764294317,18.998293226106902
1776899089.057363,37.87576304442553,-122.25870327931521,17.68165445244092
1776899090.0528896,37.87576694233033,-122.25870972662503,17.996198463656995
1776899091.0557704,37.875756570613575,-122.25872653291708,17.81166868896595
1776899092.058613,37.87573997338035,-122.25879136007067,20.171281063930397
1776899093.0689394,37.87573047983025,-122.25888606878952,22.564345936045363
1776899094.055755,37.875714779897855,-122.25902827925921,24.899529110095838
1776899095.058322,37.87570555251332,-122.25908321962352,26.3792590999504
1776899096.0668554,37.87569720313144,-122.25914682514737,26.134669536617174
1776899097.0511513,37.875700267236475,-122.25918255770897,27.44815725705447
1776899098.046751,37.87556400290138,-122.25919375813565,15.584603326511104
1776899099.050311,37.875480977389294,-122.25922631430743,14.190588933408417
1776899100.0672793,37.87543954817708,-122.25923390223407,14.2364233101674
1776899101.052643,37.875391315047466,-122.2592221905378,14.009296858258432
1776899102.0584905,37.8754195580644,-122.25922548943787,13.094902514014066
1776899103.0496728,37.87543929847191,-122.25923074497986,13.209919638448987
1776899104.0461843,37.87546195460401,-122.25923614880402,13.313886744386176
1776899105.0762641,37.87546776271118,-122.25923796606192,14.003546703811496
1776899106.0536718,37.87546640555883,-122.25923396370604,13.52570705274617
1776899107.051254,37.87546698323062,-122.25923385269961,14.16013896855944
1776899108.0632453,37.87549108178346,-122.25922464837745,12.38747776491947
1776899109.0445795,37.875477808722316,-122.25923082435094,14.033871930554506
1776899110.060881,37.875462887574,-122.25924042861743,14.218434901981942
1776899111.0503623,37.87545797562781,-122.25925318601864,14.221193215536163
1776899112.0534148,37.8754779133225,-122.2592495657703,10.555719215950553
1776899113.0506055,37.875485204803326,-122.25925749748984,10.90624944290035
1776899114.0565999,37.875486028998694,-122.25926637256201,11.219108893426696
1776899115.0492768,37.87548677301156,-122.25926938381427,11.509455422277272
1776899116.0490572,37.87548664770799,-122.25926409958713,11.773072027359522
1776899117.0709615,37.87547809580935,-122.2592567927914,11.931593952852584
1776899118.046645,37.87546744642853,-122.25924792741046,12.156178462054434
1776899119.0482059,37.87545765045158,-122.25924212894563,12.355666714407727
1776899120.0483236,37.87544913000727,-122.2592336212379,12.540946029110787
1776899121.0471883,37.87543868413581,-122.25922685656393,12.705042498165355
1776899122.0496252,37.87542753093971,-122.25922167568113,12.857034269457653
1776899123.0582986,37.875410057951164,-122.25923815688019,14.245954588599474
1776899124.0474887,37.875399611902125,-122.25923509731172,14.245954590077245
1776899125.0484586,37.87538927724399,-122.25923132779076,14.245954591442707
1776899126.0586045,37.875376542804915,-122.2592265614623,14.245954590986726
1776899127.055004,37.87536907793721,-122.25922353845593,14.24595459126475
1776899128.0537167,37.8753660154793,-122.25921944872346,14.245954591570568
1776899129.0649588,37.87535732685479,-122.25921425050738,14.245954591740604
1776899130.0580578,37.875349603301956,-122.25920805698793,14.245954593718583
1776899131.0577292,37.87534338091547,-122.25920047642205,14.24595459337271
1776899132.0551267,37.875341257453485,-122.25919404880945,14.245954597816837
1776899133.0613227,37.875339771689454,-122.25918154942397,14.245954607878387
1776899134.0517478,37.87534129019213,-122.25917210593653,14.245954634068784
1776899135.053381,37.87535287595907,-122.25917469674437,14.245954638913979
1776899136.0507946,37.87536488981612,-122.25917884204914,14.245954660728517
1776899137.052618,37.87536808611265,-122.25917628886688,14.245954626048713
1776899138.076807,37.875373076300974,-122.25917440612095,14.245954616607124
1776899139.0536802,37.875384807230155,-122.25917089984709,14.24595464504055
1776899140.0458236,37.87538428042764,-122.25917243009077,14.245954624913763
1776899141.067461,37.87540195917012,-122.2591802911145,14.245954761468193
1776899142.0529134,37.87542253514743,-122.2591925863471,14.24595487540926
1776899143.0524247,37.87543468926952,-122.25919571636251,14.245954772617843
1776899144.0547218,37.8754108192983,-122.25917937112031,14.245954619530117
1776899145.0595422,37.875414007437755,-122.25918212563452,14.245954599087675
1776899146.0515888,37.87541184322677,-122.25918035989831,14.24595460470816
1776899147.0504303,37.875412337575675,-122.25917949593536,14.245954612943306
1776899148.048256,37.87541203539664,-122.25918229550122,14.24595460889192
1776899149.0837455,37.87541190632206,-122.25918608194365,14.245954601865858
1776899150.0581396,37.875413585542084,-122.25918485553613,14.245954608270866
1776899151.0586543,37.87540923405716,-122.25918670797041,14.245954602505183
1776899152.0849593,37.875412476096926,-122.2591926558539,14.24595460453703
1776899153.0584798,37.87541052180056,-122.25919916189801,14.245954598280054
1776899154.064327,37.87541392422069,-122.25920522586298,14.245954597687886
1776899155.0836704,37.87541623711968,-122.25920672566323,14.245954593544333
1776899156.056491,37.87541687919072,-122.2592055595905,14.245954591487255
1776899157.0531225,37.8754164007342,-122.25921146693335,14.245954590584176
1776899158.050581,37.87542110824344,-122.25921051080056,15.440764505919905
1776899159.0470593,37.87542574084841,-122.25920547547287,19.28198596374422
1776899160.0507703,37.87542707053637,-122.25920244967388,23.977378888164726
1776899161.052089,37.87542712292763,-122.25920221967822,29.075377679606262
1776899162.0455792,37.87538101314477,-122.25911907738316,22.535376730467647
1776899172.474473,37.87536438435106,-122.2590334524403,19.591870157796752
1776899184.490829,37.87531862930078,-122.25904414623525,21.34232680692617
1776899192.594049,37.8753771290328,-122.25898306566116,19.36236747244391
1776899199.1541007,37.87538060447952,-122.25904538495169,17.715509910231134
1776899205.1760473,37.8753230141477,-122.25907941729966,19.61902517371227
1776899211.6232417,37.87533962065472,-122.2590498777527,20.25134070481378
1776899218.1747737,37.87540890997547,-122.25894841983016,19.205782454159223
1776899224.7771347,37.87540830224653,-122.25903089840223,19.084528296119316
1776899231.329267,37.87538547685839,-122.25905511971631,22.497164935210346
1776899237.7893596,37.87535391025805,-122.25904393549442,23.177923602787573
1776899244.5402584,37.87535035275792,-122.25900598755463,23.534819637210855
1776899251.1189797,37.87531937656206,-122.25904089714153,22.34473061220094
1776899252.7791133,37.8753691392996,-122.25906918923708,17.56697197920868
1776899260.80238,37.87534476520568,-122.25903920327566,12.337547744159297
1776899268.7913582,37.875348257842255,-122.25902957124974,16.74213845707659
1776899274.0188012,37.87554474779426,-122.2593090266619,316.6863083850568
1776899274.041152,37.87554474779426,-122.2593090266619,316.68861486223557
1776899275.6447616,37.87553727073834,-122.2593103158418,330.71725000598644
1776899275.6553588,37.875537270738214,-122.25931031584183,330.71829674651684
1776899279.666603,37.87543606206931,-122.25901320302289,19.975763474958733
1776899286.227791,37.87542277103544,-122.25901287594162,19.97234315976009
1776899294.3825207,37.87542298918965,-122.25901325789698,467.44888130772875
1776899294.3876152,37.87542298918965,-122.25901325789698,467.44897662526944
1776899301.5908573,37.87542976235201,-122.25930998079298,19.989788609003373
1776899307.1949878,37.875429878936785,-122.25931036367615,326.4088421488306
1776899307.2026176,37.87542987893678,-122.25931036367615,326.4109265230194
1776899308.1982293,37.87540244275163,-122.25934557551584,20.958012754958236
1776899314.053753,37.875394853723684,-122.25934693191488,340.1856092405174
1776899314.0561967,37.87539485372355,-122.2593469319149,340.18661861548213
1776899314.6182115,37.875523022074,-122.25928784763292,20.960486403017274
1776899321.0751517,37.875644508748294,-122.25932773909153,22.956635635671013
1776899327.7369497,37.875763013443425,-122.25926698994877,26.933968478214254
1776899333.5222793,37.87574373834419,-122.2592553307478,19.965066156742196
1776899334.5548966,37.875743704456035,-122.2592553155556,64.33134574923231
1776899334.5595133,37.87574370445604,-122.2592553155556,64.3372868394739
1776899335.6133227,37.87574370445605,-122.25925531555563,89.84051788817723
1776899335.6224794,37.87574370445604,-122.25925531555563,89.84425864343912
1776899339.486961,37.87582724605996,-122.25918037190317,19.932794547295284
1776899345.4911067,37.87585308602431,-122.25911169352354,19.96732085655707
1776899351.186791,37.87585324317132,-122.25911176876276,331.6833037246592
1776899351.1923897,37.87585324317132,-122.25911176876276,331.68421107341317
1776899351.471274,37.875864188876385,-122.25908795547375,19.963829008439664
1776899357.5796387,37.87584673706298,-122.25906610621188,19.967581297101834
1776899363.571797,37.87583913235178,-122.25905625268216,19.967133964199874
1776899369.5944288,37.875861562601294,-122.25897486068686,19.967369152596376
1776899375.6327794,37.875871548387025,-122.25900082583539,19.967584315369542
1776899381.77255,37.875875508256506,-122.25894180535732,19.968630723366402
1776899387.6763852,37.87591579533386,-122.25878580172481,17.890993511943854
1776899393.5699317,37.87589262015531,-122.25869771125092,19.96603845225335
1776899399.5984018,37.87590317006144,-122.25873613592611,19.96752254649464
1776899405.8153157,37.875938813754345,-122.25884991616614,19.969264492956174
1776899407.7183034,37.87593891142703,-122.2588502076697,115.08798188765199
1776899407.7232118,37.87593891142703,-122.2588502076697,115.09067882316076
1776899411.6038475,37.87595043422416,-122.2588176654308,19.938783479774784
1776899417.5184464,37.87598030917295,-122.25901262632466,19.96623173527217
1776899417.7527146,37.875980367037904,-122.25901300181157,24.339673297110735
1776899417.761884,37.875980367037904,-122.25901300181157,24.370140553666616
1776899423.467712,37.87597817354167,-122.25902410334956,19.96383381253489
